UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Failure_Probability,Risk Score,Decision,Expected Cost,Savings
8685,L55864,L,297.2,308.5,1588,40.4,190,0,0,0,0,0,0,0,0.017994243303967622,1.799424330396762,NO ACTION,89.97121651983811,0
8686,H38099,H,297.2,308.5,1524,41.4,192,0,0,0,0,0,0,0,0.011792692611720992,1.1792692611720992,NO ACTION,58.96346305860496,0
8687,M23546,M,297.2,308.5,1611,31.6,197,0,0,0,0,0,0,0,0.002330302331083587,0.2330302331083587,NO ACTION,11.651511655417934,0
8688,M23547,M,297.2,308.5,1604,34.9,200,0,0,0,0,0,0,0,0.005517628931146485,0.5517628931146484,NO ACTION,27.588144655732425,0
8689,L55868,L,297.1,308.5,1483,46.9,203,0,0,0,0,0,0,0,0.034767006563363984,3.4767006563363982,NO ACTION,173.8350328168199,0
8690,L55869,L,297.1,308.4,1543,39.6,205,0,0,0,0,0,0,0,0.010711376047782262,1.0711376047782262,NO ACTION,53.55688023891131,0
8691,L55870,L,297.1,308.5,1323,44.4,207,1,1,0,0,0,0,1,0.0030765618630148495,0.30765618630148495,NO ACTION,15.382809315074248,0
8692,L55871,L,297.1,308.5,1555,36.2,0,0,0,0,0,0,0,0,0.000298841810824534,0.029884181082453398,NO ACTION,1.4942090541226698,0
8693,L55872,L,297.1,308.4,1583,31.9,2,0,0,0,0,0,0,0,0.00014207798116910126,0.014207798116910126,NO ACTION,0.7103899058455063,0
8694,M23553,M,297.2,308.5,1584,40.0,4,0,0,0,0,0,0,0,0.0013484361984938684,0.13484361984938684,NO ACTION,6.7421809924693425,0
8695,L55874,L,297.2,308.5,1766,25.8,7,0,0,0,0,0,0,0,0.00022729520688577189,0.022729520688577188,NO ACTION,1.1364760344288594,0
8696,M23555,M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0,0,0.0016501652250855649,0.16501652250855647,NO ACTION,8.250826125427825,0
8697,L55876,L,297.2,308.6,1413,49.8,12,0,0,0,0,0,0,0,0.002862710227820758,0.2862710227820758,NO ACTION,14.31355113910379,0
8698,L55877,L,297.3,308.6,1505,33.5,14,0,0,0,0,0,0,0,0.0001043017779640534,0.01043017779640534,NO ACTION,0.521508889820267,0
8699,H38112,H,297.3,308.7,1438,46.2,16,0,0,0,0,0,0,0,0.0014838298018774575,0.14838298018774576,NO ACTION,7.419149009387287,0
8700,M23559,M,297.3,308.7,1655,34.1,21,0,0,0,0,0,0,0,0.0006807146850041613,0.06807146850041612,NO ACTION,3.4035734250208063,0
8701,M23560,M,297.3,308.7,1451,43.8,24,0,0,0,0,0,0,0,0.0009903866676864157,0.09903866676864156,NO ACTION,4.951933338432078,0
8702,M23561,M,297.3,308.7,1466,38.4,27,0,0,0,0,0,0,0,0.0002780537532910726,0.02780537532910726,NO ACTION,1.390268766455363,0
8703,L55882,L,297.2,308.6,1774,23.0,30,0,0,0,0,0,0,0,0.00014289500383918042,0.014289500383918042,NO ACTION,0.7144750191959021,0
8704,M23563,M,297.2,308.6,1284,51.3,32,0,0,0,0,0,0,0,0.0012943378653686973,0.12943378653686974,NO ACTION,6.471689326843486,0
8705,L55884,L,297.1,308.5,1425,40.0,35,0,0,0,0,0,0,0,0.0003055109500517494,0.03055109500517494,NO ACTION,1.527554750258747,0
8706,L55885,L,297.2,308.6,1437,52.4,37,0,0,0,0,0,0,0,0.010596972519485374,1.0596972519485375,NO ACTION,52.984862597426876,0
8707,L55886,L,297.2,308.6,1335,53.0,39,0,0,0,0,0,0,0,0.004036449225531378,0.40364492255313783,NO ACTION,20.182246127656892,0
8708,L55887,L,297.2,308.5,1471,41.7,41,0,0,0,0,0,0,0,0.0009660103264011102,0.09660103264011102,NO ACTION,4.830051632005551,0
8709,M23568,M,297.2,308.5,1364,54.0,43,0,0,0,0,0,0,0,0.008491571653501912,0.8491571653501913,NO ACTION,42.45785826750956,0
8710,L55889,L,297.1,308.5,1578,35.6,46,0,0,0,0,0,0,0,0.0006041013270917768,0.06041013270917769,NO ACTION,3.0205066354588843,0
8711,L55890,L,297.1,308.5,1712,32.1,48,0,0,0,0,0,0,0,0.0010933042031429617,0.10933042031429617,NO ACTION,5.466521015714808,0
8712,L55891,L,297.1,308.5,1733,28.7,50,0,0,0,0,0,0,0,0.0005614008897024039,0.056140088970240386,NO ACTION,2.807004448512019,0
8713,L55892,L,297.2,308.6,1652,32.1,52,0,0,0,0,0,0,0,0.0005768907945535322,0.05768907945535322,NO ACTION,2.884453972767661,0
8714,L55893,L,297.2,308.6,1917,24.1,54,0,0,0,0,0,0,0,0.0013520251736954072,0.13520251736954073,NO ACTION,6.7601258684770364,0
8715,M23574,M,297.2,308.6,1444,41.1,56,0,0,0,0,0,0,0,0.0006707215666358873,0.06707215666358873,NO ACTION,3.3536078331794363,0
8716,L55895,L,297.1,308.6,1442,37.1,59,0,0,0,0,0,0,0,0.00020981100915554708,0.020981100915554707,NO ACTION,1.0490550457777355,0
8717,M23576,M,297.1,308.6,1717,31.3,61,0,0,0,0,0,0,0,0.0010077602479074779,0.10077602479074779,NO ACTION,5.038801239537389,0
8718,L55897,L,297.1,308.7,1474,42.3,64,0,0,0,0,0,0,0,0.001226734610836182,0.1226734610836182,NO ACTION,6.1336730541809095,0
8719,L55898,L,297.2,308.7,1509,39.3,66,0,0,0,0,0,0,0,0.0008948456444127355,0.08948456444127355,NO ACTION,4.474228222063678,0
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,0,0.0012285316399286892,0.12285316399286891,NO ACTION,6.142658199643446,0
8721,L55900,L,297.3,308.8,1554,36.1,70,0,0,0,0,0,0,0,0.000649444391945754,0.06494443919457539,NO ACTION,3.24722195972877,0
8722,L55901,L,297.2,308.7,1669,30.7,72,0,0,0,0,0,0,0,0.000567129222917003,0.0567129222917003,NO ACTION,2.835646114585015,0
8723,L55902,L,297.2,308.6,1366,50.4,74,0,0,0,0,0,0,0,0.004466029433872692,0.4466029433872692,NO ACTION,22.33014716936346,0
8724,L55903,L,297.2,308.6,1578,34.4,76,0,0,0,0,0,0,0,0.0006400084712376653,0.06400084712376652,NO ACTION,3.200042356188326,0
8725,M23584,M,297.2,308.6,1513,39.0,78,0,0,0,0,0,0,0,0.001105937719067006,0.1105937719067006,NO ACTION,5.52968859533503,0
8726,M23585,M,297.1,308.5,1515,42.1,81,0,0,0,0,0,0,0,0.002774488755749288,0.2774488755749288,NO ACTION,13.87244377874644,0
8727,L55906,L,297.2,308.6,1562,33.0,84,0,0,0,0,0,0,0,0.0004037107884447533,0.04037107884447533,NO ACTION,2.0185539422237664,0
8728,L55907,L,297.2,308.7,1501,38.5,86,0,0,0,0,0,0,0,0.0008538200281533614,0.08538200281533614,NO ACTION,4.269100140766807,0
8729,M23588,M,297.2,308.7,1398,38.1,88,0,0,0,0,0,0,0,0.0002429263793156789,0.02429263793156789,NO ACTION,1.2146318965783944,0
8730,L55909,L,297.3,308.7,1352,53.8,91,0,0,0,0,0,0,0,0.011915147841417796,1.1915147841417795,NO ACTION,59.57573920708898,0
8731,H38144,H,297.3,308.7,1569,33.9,93,0,0,0,0,0,0,0,0.0006247232875680627,0.062472328756806264,NO ACTION,3.1236164378403135,0
8732,H38145,H,297.2,308.6,1486,46.6,98,0,0,0,0,0,0,0,0.008451771379701703,0.8451771379701702,NO ACTION,42.25885689850851,0
8733,L55912,L,297.2,308.6,1864,23.6,103,0,0,0,0,0,0,0,0.001229309792286421,0.1229309792286421,NO ACTION,6.146548961432105,0
8734,M23593,M,297.3,308.7,1447,44.5,105,0,0,0,0,0,0,0,0.0033284439118974446,0.33284439118974446,NO ACTION,16.642219559487224,0
8735,L55914,L,297.2,308.6,1392,41.5,108,0,0,0,0,0,0,0,0.0008212377849586403,0.08212377849586404,NO ACTION,4.1061889247932015,0
8736,L55915,L,297.3,308.6,1358,47.6,110,0,0,0,0,0,0,0,0.0033031168095819436,0.33031168095819435,NO ACTION,16.51558404790972,0
8737,L55916,L,297.3,308.7,1491,40.2,112,0,0,0,0,0,0,0,0.0018554532855279496,0.18554532855279496,NO ACTION,9.277266427639749,0
8738,L55917,L,297.3,308.7,1556,36.7,114,0,0,0,0,0,0,0,0.0015304499104770565,0.15304499104770566,NO ACTION,7.652249552385283,0
8739,L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,0,0,0.001182087820372236,0.1182087820372236,NO ACTION,5.910439101861179,0
8740,H38153,H,297.4,308.7,1429,37.6,118,0,0,0,0,0,0,0,0.0005274791561890157,0.05274791561890157,NO ACTION,2.6373957809450785,0
8741,M23600,M,297.4,308.8,1573,33.9,123,0,0,0,0,0,0,0,0.000962544006204096,0.0962544006204096,NO ACTION,4.81272003102048,0
8742,L55921,L,297.4,308.8,1538,41.2,126,0,0,0,0,0,0,0,0.004959037277568914,0.49590372775689145,NO ACTION,24.795186387844574,0
8743,L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0,0,0.0012439784476353662,0.12439784476353663,NO ACTION,6.219892238176831,0
8744,H38157,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0,0,0.007441857614116097,0.7441857614116097,NO ACTION,37.209288070580484,0
8745,M23604,M,297.4,308.7,1798,23.0,135,0,0,0,0,0,0,0,0.0008066702981107289,0.08066702981107289,NO ACTION,4.0333514905536445,0
8746,L55925,L,297.4,308.6,1411,46.3,138,0,0,0,0,0,0,0,0.006620607868058082,0.6620607868058082,NO ACTION,33.10303934029041,0
8747,L55926,L,297.3,308.5,1528,44.5,140,0,0,0,0,0,0,0,0.015734546673187404,1.5734546673187404,NO ACTION,78.67273336593702,0
8748,L55927,L,297.3,308.5,1504,42.0,142,0,0,0,0,0,0,0,0.0062483573457730295,0.6248357345773029,NO ACTION,31.241786728865147,0
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0,0,0.0008501351206641822,0.08501351206641822,NO ACTION,4.250675603320911,0
8750,L55929,L,297.2,308.4,1677,26.4,146,0,0,0,0,0,0,0,0.0006645768916220977,0.06645768916220977,NO ACTION,3.3228844581104884,0
8751,L55930,L,297.3,308.5,1764,30.8,148,0,0,0,0,0,0,0,0.006066431052351953,0.6066431052351953,NO ACTION,30.332155261759766,0
8752,M23611,M,297.4,308.5,1472,42.0,150,0,0,0,0,0,0,0,0.005238010199522031,0.5238010199522031,NO ACTION,26.190050997610157,0
8753,M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,0,0.18645957724119214,18.645957724119214,NO ACTION,932.2978862059607,0
8754,M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,0,0.003718353226291145,0.3718353226291145,NO ACTION,18.591766131455724,0
8755,L55934,L,297.4,308.6,1635,30.5,159,0,0,0,0,0,0,0,0.0014783766557112323,0.14783766557112324,NO ACTION,7.391883278556161,0
8756,M23615,M,297.4,308.7,1582,31.9,161,0,0,0,0,0,0,0,0.0011130465607770647,0.11130465607770647,NO ACTION,5.565232803885324,0
8757,L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0,0,0.002022649852278418,0.2022649852278418,NO ACTION,10.11324926139209,0
8758,L55937,L,297.5,308.8,1587,34.9,166,0,0,0,0,0,0,0,0.002837206510083242,0.28372065100832417,NO ACTION,14.18603255041621,0
8759,M23618,M,297.5,308.7,1446,53.0,168,0,0,0,0,0,0,0,0.08419290636787065,8.419290636787064,NO ACTION,420.96453183935324,0
8760,M23619,M,297.5,308.7,1352,53.0,171,0,0,0,0,0,0,0,0.03171496480639932,3.171496480639932,NO ACTION,158.5748240319966,0
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0,0,0.008034964279426895,0.8034964279426895,NO ACTION,40.17482139713447,0
8762,L55941,L,297.5,308.8,1417,49.8,177,0,0,0,0,0,0,0,0.02746307170456169,2.746307170456169,NO ACTION,137.31535852280845,0
8763,H38176,H,297.5,308.8,1824,24.0,179,0,0,0,0,0,0,0,0.002523917476635267,0.2523917476635267,NO ACTION,12.619587383176334,0
8764,L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,0,0.007044084911378579,0.704408491137858,NO ACTION,35.220424556892894,0
8765,L55944,L,297.4,308.8,1620,33.4,186,0,0,0,0,0,0,0,0.0032832302037894166,0.3283230203789417,NO ACTION,16.416151018947083,0
8766,L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,0,0,0.012827085500126331,1.2827085500126332,NO ACTION,64.13542750063165,0
8767,L55946,L,297.5,308.8,1360,50.7,190,0,0,0,0,0,0,0,0.0219128713154773,2.19128713154773,NO ACTION,109.5643565773865,0
8768,L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,0,0.0694630414125265,6.94630414125265,NO ACTION,347.3152070626325,0
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,0,0.05596450386575969,5.596450386575969,NO ACTION,279.8225193287985,0
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,0,0.0056817254190732235,0.5681725419073224,NO ACTION,28.408627095366118,0
8771,L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,0,0.007917903105307595,0.7917903105307594,NO ACTION,39.58951552653797,0
8772,L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,0,0.009350345551509973,0.9350345551509973,NO ACTION,46.751727757549865,0
8773,L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0,0,0.00010851197135195044,0.010851197135195044,NO ACTION,0.5425598567597523,0
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,0,0.0008035831422868063,0.08035831422868063,NO ACTION,4.017915711434032,0
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,0,0.004907853283621508,0.4907853283621508,NO ACTION,24.539266418107538,0
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,0,0.0006640430170150332,0.06640430170150331,NO ACTION,3.3202150850751657,0
8777,L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,0,0.003932468675274607,0.3932468675274607,NO ACTION,19.662343376373034,0
8778,H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0,0,0.0003999534338287019,0.03999534338287019,NO ACTION,1.9997671691435095,0
8779,L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,0,0.0015700451208326492,0.1570045120832649,NO ACTION,7.850225604163246,0
8780,M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,0,0.0031667665907860417,0.31667665907860415,NO ACTION,15.833832953930209,0
8781,M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,0,0.0030229393884826593,0.30229393884826594,NO ACTION,15.114696942413296,0
8782,L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,0,0.002755909814382714,0.2755909814382714,NO ACTION,13.77954907191357,0
8783,L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,0,0.0016876495947939323,0.16876495947939324,NO ACTION,8.438247973969661,0
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,0,0.0002787395703440269,0.02787395703440269,NO ACTION,1.3936978517201346,0
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,0,0.0010829108589249317,0.10829108589249317,NO ACTION,5.414554294624659,0
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,0,0.0002446344952823697,0.024463449528236973,NO ACTION,1.2231724764118486,0
8787,L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,0,0.002135503489420882,0.2135503489420882,NO ACTION,10.677517447104409,0
8788,M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,0,0.0006803748294879801,0.06803748294879801,NO ACTION,3.4018741474399006,0
8789,L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,0,0.008502955367319716,0.8502955367319716,NO ACTION,42.51477683659858,0
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,0,0.002191028392126881,0.2191028392126881,NO ACTION,10.955141960634405,0
8791,L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0,0,0.0011234584702852755,0.11234584702852755,NO ACTION,5.617292351426378,0
8792,M23651,M,297.4,308.5,1412,45.5,49,0,0,0,0,0,0,0,0.0018291566960118829,0.1829156696011883,NO ACTION,9.145783480059414,0
8793,L55972,L,297.4,308.5,1418,51.2,52,0,0,0,0,0,0,0,0.009658112756756411,0.9658112756756411,NO ACTION,48.290563783782055,0
8794,L55973,L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,0,0.0006135582687971726,0.06135582687971726,NO ACTION,3.067791343985863,0
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,0,0.0004359894015260707,0.04359894015260707,NO ACTION,2.1799470076303535,0
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,0,0.0006754551394829477,0.06754551394829476,NO ACTION,3.3772756974147384,0
8797,L55976,L,297.2,308.3,1796,23.8,61,0,0,0,0,0,0,0,0.00045138173590592544,0.045138173590592544,NO ACTION,2.2569086795296274,0
8798,L55977,L,297.2,308.3,1569,31.2,63,0,0,0,0,0,0,0,0.0002654282145459179,0.02654282145459179,NO ACTION,1.3271410727295894,0
8799,L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,0,0.006038787848186528,0.6038787848186529,NO ACTION,30.193939240932643,0
8800,L55979,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,0,0.00146494060843525,0.146494060843525,NO ACTION,7.32470304217625,0
8801,L55980,L,297.4,308.5,1475,47.2,69,0,0,0,0,0,0,0,0.0077388167412351305,0.773881674123513,NO ACTION,38.694083706175654,0
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,0,0.00043804288610876945,0.04380428861087694,NO ACTION,2.1902144305438473,0
8803,L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,0,0.004244986894825533,0.4244986894825533,NO ACTION,21.224934474127664,0
8804,L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0,0,0.013855557575258422,1.3855557575258421,NO ACTION,69.27778787629211,0
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,0,0.027627164006473928,2.7627164006473928,NO ACTION,138.13582003236965,0
8806,M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,0,0.002172628881877229,0.2172628881877229,NO ACTION,10.863144409386145,0
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,0,0.003221773391961146,0.32217733919611463,NO ACTION,16.10886695980573,0
8808,M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,0,0.0007360663123229331,0.07360663123229332,NO ACTION,3.6803315616146657,0
8809,L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,0,0.008347852957143388,0.8347852957143388,NO ACTION,41.73926478571694,0
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,0,0.0044536672212785264,0.44536672212785267,NO ACTION,22.26833610639263,0
8811,M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0,0,0.0010341032264031141,0.10341032264031141,NO ACTION,5.17051613201557,0
8812,L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0,0,0.0012619118571382405,0.12619118571382404,NO ACTION,6.309559285691202,0
8813,M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,0,0,0.0008098896457013946,0.08098896457013946,NO ACTION,4.049448228506973,0
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,0,0.0009376041386719913,0.09376041386719913,NO ACTION,4.688020693359957,0
8815,L55994,L,297.2,308.4,1462,51.2,102,0,0,0,0,0,0,0,0.02812107567295201,2.8121075672952007,NO ACTION,140.60537836476004,0
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,0,0.05785965474863209,5.785965474863209,NO ACTION,289.29827374316045,0
8817,M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0,0,0.004302490728161196,0.4302490728161196,NO ACTION,21.51245364080598,0
8818,H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0,0,0.020647926947541292,2.064792694754129,NO ACTION,103.23963473770647,0
8819,M23678,M,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,0,0.016081065997031182,1.608106599703118,NO ACTION,80.40532998515592,0
8820,H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0,0,0.004810085885207667,0.4810085885207667,NO ACTION,24.050429426038335,0
8821,L56000,L,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,0,0.0041222519816008635,0.41222519816008635,NO ACTION,20.611259908004318,0
8822,H38235,H,297.4,308.7,1623,33.8,127,0,0,0,0,0,0,0,0.0019091745943885714,0.19091745943885713,NO ACTION,9.545872971942856,0
8823,L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,0,0.022825526615643844,2.2825526615643845,NO ACTION,114.12763307821922,0
8824,M23683,M,297.3,308.8,1447,57.4,134,0,0,0,0,0,0,0,0.13345478061272556,13.345478061272557,NO ACTION,667.2739030636278,0
8825,M23684,M,297.3,308.9,1799,24.5,137,0,0,0,0,0,0,0,0.0009718188873282239,0.09718188873282238,NO ACTION,4.8590944366411195,0
8826,M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,0,0.006321519130030896,0.6321519130030896,NO ACTION,31.60759565015448,0
8827,M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,0,0.01785891999654677,1.785891999654677,NO ACTION,89.29459998273384,0
8828,L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,0,0.027139125938164945,2.7139125938164943,NO ACTION,135.69562969082472,0
8829,L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0,0,0.002662383224027669,0.2662383224027669,NO ACTION,13.311916120138346,0
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,0,0.006318191832203487,0.6318191832203487,NO ACTION,31.590959161017434,0
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,0,0.003239119538371833,0.3239119538371833,NO ACTION,16.195597691859167,0
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,0,0.0013629488999326901,0.136294889993269,NO ACTION,6.81474449966345,0
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,0,0.004179145159308973,0.4179145159308973,NO ACTION,20.895725796544863,0
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,0,0.007671915061303892,0.7671915061303892,NO ACTION,38.35957530651946,0
8835,L56014,L,297.4,308.8,1473,46.2,167,0,0,0,0,0,0,0,0.015826051033341077,1.5826051033341078,NO ACTION,79.13025516670538,0
8836,H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0,0,0.021891201654249542,2.189120165424954,NO ACTION,109.45600827124771,0
8837,L56016,L,297.4,308.9,1708,28.8,174,0,0,0,0,0,0,0,0.0019789297971953513,0.19789297971953512,NO ACTION,9.894648985976756,0
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,0,0.003873191904093277,0.3873191904093277,NO ACTION,19.365959520466387,0
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,0,0.029796998629370235,2.9796998629370233,NO ACTION,148.98499314685117,0
8840,M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,0,0.000810350958201176,0.0810350958201176,NO ACTION,4.05175479100588,0
8841,M23700,M,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,0,0.003558174485163384,0.3558174485163384,NO ACTION,17.79087242581692,0
8842,L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0,0,0.004610698647938232,0.46106986479382317,NO ACTION,23.053493239691157,0
8843,L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,0,0.01301915443492076,1.301915443492076,NO ACTION,65.09577217460381,0
8844,H38257,H,297.3,308.8,1564,38.0,191,0,0,0,0,0,0,0,0.006012000368965374,0.6012000368965373,NO ACTION,30.060001844826868,0
8845,H38258,H,297.4,308.9,1645,30.8,196,0,0,0,0,0,0,0,0.0022320357049569637,0.22320357049569636,NO ACTION,11.160178524784818,0
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,0,0.16002371092739884,16.002371092739885,NO ACTION,800.1185546369942,0
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,1,0.29218105747902373,29.218105747902374,NO ACTION,1460.9052873951186,0
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,0,0.0005966833712717122,0.05966833712717123,NO ACTION,2.983416856358561,0
8849,M23708,M,297.5,308.9,1436,44.8,2,0,0,0,0,0,0,0,0.0008078825943859209,0.0807882594385921,NO ACTION,4.039412971929605,0
8850,L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,0,0.00010887265703746611,0.010887265703746611,NO ACTION,0.5443632851873306,0
8851,L56030,L,297.6,309.0,1491,43.2,7,0,0,0,0,0,0,0,0.0010323330058482653,0.10323330058482653,NO ACTION,5.161665029241327,0
8852,M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,0,0.00034776036456245365,0.034776036456245364,NO ACTION,1.7388018228122681,0
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,0,0.0013799089366285247,0.13799089366285247,NO ACTION,6.899544683142624,0
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,0,0.0005192778789494845,0.05192778789494845,NO ACTION,2.5963893947474226,0
8855,M23714,M,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,0,0.0004438347236752314,0.04438347236752314,NO ACTION,2.219173618376157,0
8856,L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,0,0.00016039353839732105,0.016039353839732106,NO ACTION,0.8019676919866052,0
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,0,0.05935193155107767,5.9351931551077675,NO ACTION,296.7596577553884,0
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,0,0.00026024140941771444,0.026024140941771443,NO ACTION,1.3012070470885722,0
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,0,0.00014188557130416458,0.014188557130416458,NO ACTION,0.7094278565208229,0
8860,L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,0,0.0014995477100280224,0.14995477100280225,NO ACTION,7.497738550140112,0
8861,M23720,M,297.9,309.1,1488,37.3,30,0,0,0,0,0,0,0,0.00031290906476747214,0.03129090647674721,NO ACTION,1.5645453238373608,0
8862,L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,0,0.0007099069825445765,0.07099069825445764,NO ACTION,3.549534912722882,0
